216,Alaska,0.818382
217,Alaska,4.323913
218,Alaska,0.148096
219,Alaska,0.145894
220,Alaska,33.612215
221,Alaska,6.593229
222,Alaska,0.585186
223,Alaska,0.493206
224,Alaska,1082.228243
225,Alaska,0.181373
226,Alaska,0.575395
227,Alaska,0.397968
228,Alaska,0.601536
229,Alaska,0.217442
230,Alaska,0.558537
231,Alaska,0.07936
232,Alaska,0.135101
233,Alaska,0.080453
234,Alaska,70.948705
235,Alaska,13.135166
236,Alaska,5.246264
237,Alaska,211.69009
238,Alaska,0.364935
239,Alaska,9.030181
240,Alaska,0.554237
241,Alaska,0.454928
242,Alaska,0.245016
243,Alaska,0.169483
244,Alaska,0.138493
245,Alaska,0.150706
246,Alaska,1.772733
247,Alaska,0.354204
248,Alaska,0.825979
249,Alaska,705.093908
250,Alaska,0.151134
251,Alaska,0.11961
252,Alaska,2.17434
253,Alaska,0.58457
254,Alaska,1.535496
255,Alaska,0.176707
256,Alaska,0.596569
257,Alaska,217.382034
258,Alaska,0.145489
259,Alaska,14.838808
260,Alaska,2.143493
261,Alaska,0.156546
262,Alaska,3.739728
263,Alaska,10.423033
264,Alaska,20.536916
265,Alaska,0.206452
266,Alaska,185.360686
267,Alaska,0.137835
268,Alaska,47.620566
269,Alaska,0.246501
270,Alaska,0.173258
271,Alaska,15.895073
272,Alaska,0.360162
273,Alaska,349.162126
274,Alaska,0.404653
275,Alaska,0.168187
276,Alaska,0.066506
277,Alaska,1.902502
278,Alaska,7.805239
279,Alaska,0.162439
280,Alaska,0.479665
281,Alaska,0.252851
282,Alaska,0.144777
283,Alaska,0.393163
284,Alaska,0.141165
285,Alaska,0.450745
286,Alaska,1.193414
287,Alaska,2.671632
288,Alaska,0.283845
289,Alaska,2.516607
290,Alaska,0.213751
291,Alaska,0.075464
292,Alaska,77.418811
293,Alaska,1.439224
294,Alaska,12.233459
295,Alaska,0.164079
296,Alaska,0.593785
297,Alaska,0.30118
298,Alaska,0.125817
299,Alaska,0.190381
300,Alaska,0.247987
301,Alaska,0.08198
302,Alaska,0.150361
303,Alaska,0.127763
304,Alaska,0.150977
305,Alaska,4.19878
306,Alaska,0.352348
307,Alaska,0.917545
308,Alaska,0.191945
309,Alaska,0.155442
310,Alaska,0.490704
311,Alaska,1.242955
312,Alaska,0.110885
313,Alaska,0.198759
314,Alaska,1.1577
315,Alaska,12.814972
316,Alaska,0.215549
317,Alaska,8.817377
318,Alaska,15.191341
319,Alaska,0.24983
320,Alaska,0.131855
321,Alaska,0.107587
322,Alaska,55.378408
323,Alaska,0.628961
324,Alaska,0.29892
325,Alaska,353.446219
326,Alaska,0.353124
327,Alaska,11.025864
328,Alaska,0.430896
329,Alaska,0.114542
330,Alaska,3.831061
331,Alaska,0.622753
332,Alaska,0.197856
333,Alaska,0.275857
334,Alaska,0.120102
335,Alaska,0.147005
336,Alaska,0.698399
337,Alaska,4.559177
338,Alaska,0.589723
339,Alaska,0.112137
340,Alaska,1.556731
341,Alaska,2.757829
342,Alaska,0.480703
343,Alaska,9.87106
344,Alaska,0.152101
345,Alaska,8.653703
346,Alaska,0.929982
347,Alaska,1.302876
348,Alaska,0.709653
349,Alaska,25.941437
350,Alaska,0.26575
351,Alaska,0.23145
352,Alaska,0.110805
353,Alaska,0.300147
354,Alaska,0.49635
355,Alaska,0.120811
356,Alaska,35.262401
357,Alaska,0.088717
358,Alaska,0.402933
359,Alaska,5.125396
360,Alaska,14.362055
361,Alaska,0.09835
362,Alaska,5.287013
363,Alaska,0.082487
364,Alaska,0.190104
365,Alaska,67.735907
366,Alaska,0.283017
367,Alaska,0.150456
368,Alaska,25.524509
369,Alaska,13.345379
370,Alaska,99.131133
371,Alaska,0.153224
372,Alaska,1.273857
373,Alaska,0.309688
374,Alaska,0.427776
375,Alaska,0.788179
376,Alaska,0.152248
377,Alaska,0.679356
378,Alaska,1.90294
379,Alaska,2.98179
380,Alaska,0.186954
381,Alaska,1.674431
382,Alaska,128.938643
383,Alaska,0.243228
384,Alaska,0.656771
385,Alaska,0.131758
386,Alaska,0.334392
387,Alaska,1.845929
388,Alaska,1.523843
389,Alaska,0.146209
390,Alaska,0.308959
391,Alaska,0.144896
392,Alaska,0.317333
393,Alaska,32.479943
394,Alaska,0.986949
395,Alaska,1.557938
396,Alaska,0.304903
397,Alaska,0.186985
398,Alaska,0.976438
399,Alaska,0.277796
400,Alaska,6.265767
401,Alaska,6.533634
402,Alaska,0.090301
403,Alaska,37.47984
404,Alaska,26.542705
405,Alaska,7.856671
406,Alaska,0.615191
407,Alaska,0.347314
408,Alaska,87.550368
409,Alaska,0.197963
410,Alaska,55.56489
411,Alaska,2.218095
412,Alaska,118.333623
413,Alaska,0.082653
414,Alaska,39.700027
415,Alaska,0.887848
416,Alaska,0.854565
417,Alaska,1.497753
418,Alaska,57.968575
419,Alaska,0.167279
420,Alaska,1.059241
421,Alaska,5.789043
422,Alaska,0.178653
423,Alaska,0.214125
424,Alaska,250.965409
425,Alaska,61.929348
426,Alaska,0.112383
427,Alaska,0.149515
428,Alaska,0.165293
429,Alaska,0.978742
430,Alaska,0.563289
431,Alaska,0.106049
432,Alaska,0.065038
433,Alaska,1.581083
434,Alaska,0.553967
435,Alaska,0.170365
436,Alaska,0.213035
437,Alaska,0.101383
439,Alaska,2.131209
440,Alaska,0.178021
441,Alaska,0.085547
442,Alaska,45.099002
443,Alaska,0.072581
444,Alaska,0.382691
445,Alaska,0.301099
446,Alaska,0.544201
447,Alaska,0.401133
448,Alaska,0.085177
449,Alaska,0.22397
450,Alaska,7.045311
451,Alaska,0.450931
452,Alaska,3.409852
453,Alaska,32.17268
454,Alaska,66.386685
455,Alaska,69.48812
456,Alaska,1.101178
457,Alaska,0.062895
458,Alaska,25.201916
459,Alaska,6.820691
460,Alaska,9.874346
461,Alaska,0.523503
462,Alaska,0.161175
463,Alaska,5.427331
464,Alaska,0.505935
465,Alaska,0.315544
466,Alaska,1.234572
467,Alaska,5.020715
468,Alaska,0.145185
469,Alaska,5.745908
470,Alaska,0.113936
471,Alaska,15.9393
472,Alaska,7.926597
473,Alaska,0.122554
474,Alaska,0.241613
475,Alaska,6.583948
476,Alaska,46.435716
477,Alaska,2.668139
478,Alaska,107.199209
479,Alaska,4.154313
480,Alaska,0.194783
481,Alaska,0.902361
482,Alaska,1.796309
483,Alaska,0.52591
484,Alaska,2.103036
485,Alaska,0.323104
486,Alaska,1.121506
487,Alaska,24.595542
488,Alaska,12.088391
489,Alaska,172.948473
490,Alaska,0.091431
491,Alaska,33.45145
492,Alaska,5.395151
493,Alaska,15.956767
494,Alaska,23.737313
495,Alaska,2.237487
496,Alaska,11.13767
497,Alaska,39.321121
498,Alaska,111.659393
499,Alaska,0.375076
500,Alaska,0.103875
501,Alaska,10.643437
502,Alaska,33.049343
503,Alaska,1.529076
504,Alaska,3.952724
505,Alaska,0.857908
506,Alaska,0.306916
507,Alaska,1.605014
508,Alaska,58.336876
509,Alaska,1.256414
510,Alaska,0.121442
511,Alaska,0.090666
512,Alaska,2.692055
513,Alaska,88.952877
514,Alaska,1.839174
515,Alaska,0.10806
516,Alaska,19.71888
517,Alaska,0.224893
518,Alaska,0.113129
519,Alaska,119.36164
520,Alaska,0.294468
521,Alaska,15.147494
522,Alaska,7.532609
523,Alaska,10.967386
524,Alaska,0.366164
525,Alaska,62.874395
526,Alaska,126.726356
527,Alaska,46.728947
528,Alaska,2.514765
529,Alaska,4.068806
530,Alaska,1046.350819
531,Alaska,6.223723
532,Alaska,0.291048
533,Alaska,23.312682
534,Alaska,0.685964
535,Alaska,33.337374
536,Alaska,14.469665
537,Alaska,10.218158
538,Alaska,3.892059
539,Alaska,2.622278
540,Alaska,210.57105
541,Alaska,0.149011
542,Alaska,38.242189
543,Alaska,2.520502
544,Alaska,5.531883
545,Alaska,3.094852
546,Alaska,689.029499
547,Alaska,0.123824
548,Alaska,143.198347
549,Alaska,61.819581
550,Alaska,275.370131
551,Alaska,0.895128
552,Alaska,10.185109
553,Alaska,413.052521
554,Alaska,0.074348
555,Alaska,13.65343
556,Alaska,5.380164
557,Alaska,2.824685
558,Alaska,0.43956
559,Alaska,44.149497
560,Alaska,25.911614
561,Alaska,8.121211
562,Alaska,14.663019
563,Alaska,4.207301
564,Alaska,15.156948
565,Alaska,15.272
566,Alaska,63.260755
567,Alaska,165.332145
568,Alaska,20.381527
569,Alaska,65.406743
570,Alaska,0.160615
571,Alaska,80.658599
572,Alaska,0.077704
573,Alaska,0.224512
574,Alaska,2.591162
575,Alaska,17.201843
576,Alaska,1.052965
583,Alaska,0.131501
584,Alaska,6.427917
585,Alaska,24.755476
438,Alaska,0.135819
577,Alaska,0.265994
578,Alaska,2.751027
579,Alaska,1.830137
580,Alaska,1.925247
581,Alaska,3.754755
582,Alaska,0.411997
586,Alaska,2.53671
587,Alaska,0.770746
588,Alaska,0.884823
589,Alaska,0.926418
590,Alaska,0.575374
591,Alaska,1840.170813
592,Alaska,6.722573
593,Alaska,3.013962
594,Alaska,14810.688504
595,Alaska,4.108968
596,Alaska,1.165984
597,Alaska,2556.942323
598,Alaska,0.79145
599,Alaska,0.239783
600,Alaska,535693.726324
604,Alaska,0.303863
605,Alaska,0.071027
606,Alaska,0.404555
607,Alaska,3.284378
608,Alaska,1.465035
609,Alaska,2.217553
610,Alaska,1.685902
612,Alaska,0.726177
613,Alaska,1.054528
614,Alaska,3.360363
615,Alaska,0.123357
616,Alaska,0.196442
617,Alaska,0.679447
618,Alaska,4.694342
619,Alaska,1.551583
620,Alaska,0.186501
621,Alaska,2.326735
622,Alaska,2.033055
623,Alaska,0.027786
624,Alaska,0.795701
625,Alaska,0.709148
626,Alaska,1.272953
627,Alaska,51.822838
628,Alaska,39.675296
629,Alaska,0.114732
630,Alaska,0.24939
631,Alaska,1674.297096
632,Alaska,2031.607988
633,Alaska,3.091533
634,Alaska,0.211397
635,Alaska,1563.149565
636,Alaska,3.344647
637,Alaska,0.370802
638,Alaska,182.901729
639,Alaska,742.667413
640,Alaska,0.077893
641,Alaska,1116.997136
642,Alaska,16.956447
643,Alaska,3661.622531
644,Alaska,2.436239
645,Alaska,172.713292
646,Alaska,0.167842
647,Alaska,58.761798
648,Alaska,27.166994
649,Alaska,1.021643
650,Alaska,0.563255
651,Alaska,0.443605
652,Alaska,1.710629
653,Alaska,1582.431054
655,Alaska,0.036389
657,Alaska,3.817194
658,Alaska,4.297081
665,Alaska,15.178574
